Date,HeatFlux
2024-02-08,-43006.008
2024-02-15,-41169.46
2024-02-22,-38098.055
2024-02-29,-43407.438
2024-03-01,-45638.203
2024-03-08,-32745.34
2024-03-15,-35539.14
2024-03-22,-39198.195
2024-03-29,-44023.06
2024-04-01,-36593.03
2024-04-08,-48235.75
2024-04-15,-37712.61
2024-04-22,-43919.48
2024-04-29,-40772.117
2024-05-01,-40818.504
2024-05-08,-42676.094
2024-05-15,-47414.59
2024-05-22,-31096.086
2024-05-29,-30628.139
2024-06-01,-28449.756
2024-06-08,-33105.465
2024-06-15,-45270.08
2024-06-22,-43542.332
2024-06-29,-33925.957
2024-07-01,-25887.312
2024-07-08,-30494.809
2024-07-15,-30895.14
2024-07-22,-28290.367
2024-07-29,-43608.07
2024-08-01,-32832.332
2024-08-08,-50058.492
2024-08-15,-43795.918
2024-08-22,-34253.676
2024-08-29,-38135.004
2024-09-01,-32439.729
2024-09-08,-33575.785
2024-09-15,-48566.027
2024-09-22,-52049.37
2024-09-29,-50175.98
2024-10-01,-27707.588
2024-10-08,-41759.598
2024-10-15,-23819.613
2024-10-22,-35957.92
2024-10-29,-34826.336
2024-11-01,-34329.387
2024-11-08,-48785.418
2024-11-15,-40754.516
2024-11-22,-60047.312
2024-11-29,-43662.81
2024-12-01,-30213.693
2024-12-08,-50177.457
2024-12-15,-42210.79
2024-12-22,-54474.223
2024-12-29,-43628.18
2025-01-01,-47430.87
2025-01-08,-35824.88
2025-01-15,-52234.84
2025-01-22,-42916.258
2025-01-29,-33496.43
2025-02-01,-43272.35
2025-02-08,-43738.414
2025-02-15,-38769.945
2025-02-22,-48828.95
2025-03-01,-43308.42
2025-03-08,-40428.754
2025-03-15,-39048.24
2025-03-22,-39887.406
2025-03-29,-42352.895
2025-04-01,-39147.68
2025-04-08,-55033.004
2025-04-15,-42638.496
2025-04-22,-35551.113
2025-04-29,-34423.344
2025-05-01,-34214.84
2025-05-08,-62077.332
2025-05-15,-55853.75
2025-05-22,-33687.04
2025-05-29,-30256.81
2025-06-01,-34177.79
2025-06-08,-58798.586
2025-06-15,-28189.137
2025-06-22,-39194.066
2025-06-29,-39367.04
2025-07-01,-40970.508
2025-07-08,-39638.895
2025-07-15,-49206.625
2025-07-22,-29768.135
2025-07-29,-44124.4
2025-08-01,-56509.742
2025-08-08,-43712.312
2025-08-15,-41707.055
2025-08-22,-47895.477
2025-08-29,-51147.008
2025-09-01,-60020.15
2025-09-08,-36493.9
2025-09-15,-43208.52
2025-09-22,-43150.363
2025-09-29,-43284.72
2025-10-01,-31863.184
2025-10-08,-51131.13
2025-10-15,-52170.77
2025-10-22,-24746.104
2025-10-29,-27103.164
2025-11-01,-42116.766
2025-11-08,-43183.54
2025-11-15,-45352.2
2025-11-22,-61479.95
2025-11-29,-37464.71
2025-12-01,-37975.715
2025-12-08,-46077.6
2025-12-15,-36372.047
2025-12-22,-39547.65
2025-12-29,-31442.416
